********************************************************************************
product = WebSphere Application Server 26.0.0.3, z/OS Connect 03.00.105 (wlp-1.0.111.cl260320260314-0319)
[9/6/26, 11:02:38:528 GMT] 00000036 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: PrivateMicroProfileMetrics.
[9/6/26, 11:02:38:532 GMT] 00000037 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module health has been bound to default_host.
[9/6/26, 11:02:38:532 GMT] 0000003a com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module ibm/api has been bound to default_host.
[9/6/26, 11:02:38:532 GMT] 00000036 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module PrivateMicroProfileMetrics has been bound to default_host.
[9/6/26, 11:02:38:533 GMT] 00000037 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/health/
[9/6/26, 11:02:38:534 GMT] 00000036 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/metrics/
[9/6/26, 11:02:38:534 GMT] 0000003a com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/ibm/api/
[9/6/26, 11:02:38:548 GMT] 0000003a om.ibm.ws.app.manager.rar.internal.RARApplicationHandlerImpl I J2CA7018I: Installing resource adapter gmoa.
[9/6/26, 11:02:38:556 GMT] 0000003b com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: com.ibm.ws.security.jwt.
[9/6/26, 11:02:38:556 GMT] 0000003b com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module com.ibm.ws.security.jwt has been bound to default_host.
[9/6/26, 11:02:38:557 GMT] 0000003b com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/jwt/
[9/6/26, 11:02:38:563 GMT] 00000036 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: OpenAPIUI.
[9/6/26, 11:02:38:564 GMT] 00000036 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module OpenAPIUI has been bound to default_host.
[9/6/26, 11:02:38:564 GMT] 00000036 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/openapi/ui/
[9/6/26, 11:02:38:576 GMT] 00000037 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: MicroProfileOpenAPI.
[9/6/26, 11:02:38:576 GMT] 00000037 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module MicroProfileOpenAPI has been bound to default_host.
[9/6/26, 11:02:38:577 GMT] 00000037 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/openapi/
[9/6/26, 11:02:38:627 GMT] 00000039 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/ibm/api
[9/6/26, 11:02:38:627 GMT] 00000036 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/health
[9/6/26, 11:02:38:627 GMT] 0000003b com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/metrics
[9/6/26, 11:02:38:648 GMT] 00000039 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:38:655 GMT] 00000036 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:38:655 GMT] 0000003b com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:38:727 GMT] 00000039 com.ibm.ws.cache.CacheServiceImpl                            I DYNA1056I: Dynamic Cache (object cache) initialized successfully.
[9/6/26, 11:02:38:774 GMT] 00000039 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/jwt
[9/6/26, 11:02:38:774 GMT] 00000039 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:38:782 GMT] 00000037 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/6/26, 11:02:38:788 GMT] 00000039 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/openapi/ui
[9/6/26, 11:02:38:789 GMT] 00000039 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:38:791 GMT] 0000003b com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [io.openliberty.microprofile.metrics.internal.private] [/metrics] [PrivateMetricsRESTProxyServlet]: Initialization successful.
[9/6/26, 11:02:38:795 GMT] 00000036 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [io.openliberty.microprofile.health.3.1.internal] [/health] [HealthCheckReadinessServlet]: Initialization successful.
[9/6/26, 11:02:38:796 GMT] 00000036 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [io.openliberty.microprofile.health.3.1.internal] [/health] [HealthCheckServlet]: Initialization successful.
[9/6/26, 11:02:38:796 GMT] 00000036 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [io.openliberty.microprofile.health.3.1.internal] [/health] [HealthCheckStartupServlet]: Initialization successful.
[9/6/26, 11:02:38:797 GMT] 00000036 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [io.openliberty.microprofile.health.3.1.internal] [/health] [HealthCheckLivenessServlet]: Initialization successful.
[9/6/26, 11:02:38:807 GMT] 00000037 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/openapi
[9/6/26, 11:02:38:808 GMT] 00000037 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:38:814 GMT] 00000037 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [io.openliberty.microprofile.openapi.2.0.internal.servlet] [/openapi] [ApplicationServlet]: Initialization successful.
[9/6/26, 11:02:39:210 GMT] 0000003a org.hibernate.validator.internal.util.Version                I HV000001: Hibernate Validator 6.2.5.Final
[9/6/26, 11:02:39:291 GMT] 0000003a com.ibm.j2ca.RAIMSTM                                         I AFC Version : 7.5.0.5_TF10
[9/6/26, 11:02:39:294 GMT] 0000003a om.ibm.ws.app.manager.rar.internal.RARApplicationHandlerImpl A J2CA7001I: Resource adapter gmoa installed in 0.746 seconds.
[9/6/26, 11:02:39:298 GMT] 00000037 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application zosconnect-ui-backend.
[9/6/26, 11:02:39:299 GMT] 00000039 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application zosconnect-ui.
[9/6/26, 11:02:39:299 GMT] 00000036 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application zosconnect-ui-backend-db2.
[9/6/26, 11:02:39:300 GMT] 0000003b com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application zosconnect-ui-backend-ims.
[9/6/26, 11:02:39:300 GMT] 00000039 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The zosconnect-ui application at the /opt/ibm/zosconnect/lib/com.ibm.zosconnect.ui.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/zosconnect-ui.war directory.
[9/6/26, 11:02:39:299 GMT] 00000037 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The zosconnect-ui-backend application at the /opt/ibm/zosconnect/lib/com.ibm.zosconnect.ui.backend.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/zosconnect-ui-backend.war directory.
[9/6/26, 11:02:39:300 GMT] 00000036 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The zosconnect-ui-backend-db2 application at the /opt/ibm/zosconnect/lib/com.ibm.zosconnect.ui.backend.db2.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/zosconnect-ui-backend-db2.war directory.
[9/6/26, 11:02:39:300 GMT] 0000003b bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The zosconnect-ui-backend-ims application at the /opt/ibm/zosconnect/lib/com.ibm.zosconnect.ui.backend.ims.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/zosconnect-ui-backend-ims.war directory.
[9/6/26, 11:02:39:300 GMT] 0000003a com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application zosconnect-ui-backend-cics.
[9/6/26, 11:02:39:300 GMT] 0000003a bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The zosconnect-ui-backend-cics application at the /opt/ibm/zosconnect/lib/com.ibm.zosconnect.ui.backend.cics.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/zosconnect-ui-backend-cics.war directory.
[9/6/26, 11:02:39:520 GMT] 00000039 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: z/OS Connect Designer.
[9/6/26, 11:02:39:521 GMT] 00000039 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module z/OS Connect Designer has been bound to default_host.
[9/6/26, 11:02:39:521 GMT] 00000039 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/zosConnect/designer/
[9/6/26, 11:02:39:528 GMT] 00000039 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/6/26, 11:02:39:528 GMT] 00000039 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/6/26, 11:02:40:994 GMT] 0000003b com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: com.ibm.zosconnect.ui.backend.ims.
[9/6/26, 11:02:40:996 GMT] 00000036 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: com.ibm.zosconnect.ui.backend.db2.
[9/6/26, 11:02:40:996 GMT] 0000003b com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module com.ibm.zosconnect.ui.backend.ims has been bound to default_host.
[9/6/26, 11:02:40:991 GMT] 0000003a com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: com.ibm.zosconnect.ui.backend.cics.
[9/6/26, 11:02:40:996 GMT] 00000036 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module com.ibm.zosconnect.ui.backend.db2 has been bound to default_host.
[9/6/26, 11:02:40:997 GMT] 0000003a com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module com.ibm.zosconnect.ui.backend.cics has been bound to default_host.
[9/6/26, 11:02:40:997 GMT] 0000003b com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/zosConnect/designer/api/zosAssetProvider/ims-1.0/
[9/6/26, 11:02:40:997 GMT] 0000003a com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/zosConnect/designer/api/zosAssetProvider/cics-1.0/
[9/6/26, 11:02:40:997 GMT] 00000036 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/zosConnect/designer/api/zosAssetProvider/db2-1.0/
[9/6/26, 11:02:41:011 GMT] 00000036 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/zosConnect/designer/api/zosAssetProvider/ims-1.0
[9/6/26, 11:02:41:012 GMT] 00000036 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:41:021 GMT] 0000003b com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/zosConnect/designer
[9/6/26, 11:02:41:021 GMT] 0000003b com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:41:032 GMT] 0000003a com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/6/26, 11:02:41:036 GMT] 0000003b com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application zosconnect-ui started in 1.736 seconds.
[9/6/26, 11:02:41:037 GMT] 00000036 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application zosconnect-ui-backend-ims started in 1.737 seconds.
[9/6/26, 11:02:41:037 GMT] 0000003a com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/zosConnect/designer/api/zosAssetProvider/cics-1.0
[9/6/26, 11:02:41:039 GMT] 0000003a com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:41:040 GMT] 0000003b com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/zosConnect/designer/api/zosAssetProvider/db2-1.0
[9/6/26, 11:02:41:040 GMT] 0000003b com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:41:047 GMT] 0000003a com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application zosconnect-ui-backend-cics started in 1.746 seconds.
[9/6/26, 11:02:41:048 GMT] 0000003b com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application zosconnect-ui-backend-db2 started in 1.748 seconds.
[9/6/26, 11:02:41:288 GMT] 00000039 com.ibm.zosconnect.api.project.operation.OperationsHelper    E BAQR1626E: An error occurred while attempting to load operations: java.io.IOException: /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war/WEB-INF/operations
[9/6/26, 11:02:41:289 GMT] 00000039 com.ibm.zosconnect.engine.impl.OperationManagerImpl          E BAQR1669E: Failed to load project from /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war/WEB-INF/. 
[9/6/26, 11:02:41:350 GMT] 00000039 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/6/26, 11:02:41:384 GMT] 00000039 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/6/26, 11:02:41:386 GMT] 00000039 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
[9/6/26, 11:02:41:386 GMT] 00000039 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module api has been bound to default_host.
[9/6/26, 11:02:41:386 GMT] 00000039 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/
[9/6/26, 11:02:41:387 GMT] 00000036 com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/
[9/6/26, 11:02:41:387 GMT] 00000036 com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:41:391 GMT] 00000036 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application api started in 1.863 seconds.
[9/6/26, 11:02:41:398 GMT] 00000039 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/6/26, 11:02:41:498 GMT] 00000036 apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/6/26, 11:02:41:542 GMT] 00000036 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [api] [/] [{{oasTitle}}]: Initialization successful.
[9/6/26, 11:02:41:910 GMT] 00000037 liberty.microprofile.openapi20.internal.MergeDisabledAlerter I CWWKO1663I: Combining OpenAPI documentation from multiple modules is disabled. Only WebModule [api/api] is used to generate OpenAPI documentation. To enable merging of OpenAPI documentation from all modules, set config property mp.openapi.extensions.liberty.merged.include = all.
[9/6/26, 11:02:41:911 GMT] 00000037 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: com.ibm.zosconnect.ui.backend.
[9/6/26, 11:02:41:911 GMT] 00000037 com.ibm.ws.webcontainer                                      I SRVE0250I: Web Module com.ibm.zosconnect.ui.backend has been bound to default_host.
[9/6/26, 11:02:41:911 GMT] 00000037 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0016I: Web application available (default_host): http://02db3501d6ac:9080/zosConnect/designer/api/
[9/6/26, 11:02:41:912 GMT] 0000003a com.ibm.ws.session.WASSessionCore                            I SESN0176I: A new session context will be created for application key default_host/zosConnect/designer/api
[9/6/26, 11:02:41:912 GMT] 0000003a com.ibm.ws.util                                              I SESN0172I: The session manager is using the Java default SecureRandom implementation for session ID generation.
[9/6/26, 11:02:41:922 GMT] 00000036 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/6/26, 11:02:41:964 GMT] 0000003a com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application zosconnect-ui-backend started in 2.665 seconds.
[9/6/26, 11:02:41:985 GMT] 0000003a apache.cxf.cxf.core.3.2:1.0.111.cl260320260625-2008(id=110)] I Setting the server's publish address to be /
[9/6/26, 11:02:41:985 GMT] 00000035 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint has been started and is now listening for requests on host *  (IPv6) port 9080.
[9/6/26, 11:02:41:985 GMT] 00000035 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint-ssl has been started and is now listening for requests on host *  (IPv6) port 9443.
[9/6/26, 11:02:41:989 GMT] 0000003a com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [zosconnect-ui-backend] [/zosConnect/designer/api] [com.ibm.zosconnect.ui.backend]: Initialization successful.
[9/6/26, 11:02:42:011 GMT] 00000035 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0015I: The server has the following interim fixes active in the runtime: PH71719,OLGH34465,PH70352,PH71808,PH70798,PH71585,PH70078,PH70510,PH71631. For a full listing of installed fixes run: productInfo version --ifixes
[9/6/26, 11:02:42:012 GMT] 00000035 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: The server installed the following features: [appSecurity-2.0, audit-1.0, beanValidation-2.0, cdi-2.0, concurrent-1.0, distributedMap-1.0, el-3.0, jaxb-2.2, jaxrs-2.1, jaxrsClient-2.1, jca-1.7, jndi-1.0, json-1.0, jsonb-1.0, jsonp-1.1, jsp-2.3, jwt-1.0, monitor-1.0, mpConfig-2.0, mpContextPropagation-1.2, mpHealth-3.1, mpMetrics-3.0, mpOpenAPI-2.0, servlet-4.0, ssl-1.0, transportSecurity-1.0, zosconnect:cics-1.0, zosconnect:db2-1.0, zosconnect:designer-1.0, zosconnect:ims-1.0, zosconnect:zosConnect-3.0].
[9/6/26, 11:02:42:012 GMT] 00000035 com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0008I: Feature update completed in 6.942 seconds.
[9/6/26, 11:02:42:012 GMT] 00000035 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0011I: The defaultServer server is ready to run a smarter planet. The defaultServer server started in 7.968 seconds.
[9/6/26, 11:02:48:984 GMT] 00000090 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://02db3501d6ac:9080/
[9/6/26, 11:02:48:986 GMT] 00000090 com.ibm.ws.webcontainer.servlet                              I SRVE0253I: [api] [/] [{{oasTitle}}]: Destroy successful.
[9/6/26, 11:02:48:998 GMT] 00000090 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application api has stopped successfully.
[9/6/26, 11:02:49:004 GMT] 00000090 com.ibm.ws.app.manager.AppMessageHelper                      I CWWKZ0018I: Starting application api.
[9/6/26, 11:02:49:005 GMT] 00000090 bm.ws.app.manager.war.internal.WARDeployedAppInfoFactoryImpl I CWWKZ0133I: The api application at the /opt/ibm/wlp/usr/servers/defaultServer/dropins/api.war location is being expanded to the /opt/ibm/wlp/usr/servers/defaultServer/apps/expanded/api.war directory.
[9/6/26, 11:02:49:025 GMT] 00000091 com.ibm.ws.webcontainer.osgi.mbeans.PluginGenerator          I SRVE9103I: A configuration file for a web server plugin was automatically generated for this server at /opt/ibm/wlp/output/defaultServer/logs/state/plugin-cfg.xml.
[9/6/26, 11:02:49:236 GMT] 00000090 zosasset.cics.internal.factories.CicsCommareaZosAssetFactory I BAQR1753I: Loaded CICS COMMAREA z/OS Asset VRCB0100
[9/6/26, 11:02:49:247 GMT] 00000090 liberty.microprofile.openapi20.internal.ApplicationProcessor I CWWKO1660I: The application api was processed and an OpenAPI document was produced.
[9/6/26, 11:02:49:248 GMT] 00000090 com.ibm.ws.webcontainer.osgi.webapp.WebGroup                 I SRVE0169I: Loading Web Module: api.
